,refListId_actual,Rssi,classe
2897,8,-61.0,1
2898,8,-51.0,1
2899,8,-59.0,1
2900,8,-52.0,1
2901,8,-51.0,1
2902,8,-70.0,0
2903,8,-55.0,1
2904,8,-55.0,1
2905,8,-58.0,1
2906,8,-51.0,1
2907,8,-54.0,1
2908,8,-51.0,1
2909,8,-58.0,1
2910,8,-62.0,1
2911,8,-65.0,1
2912,8,-66.0,1
2913,8,-55.0,1
2914,8,-58.0,1
2915,8,-53.0,1
2916,8,-58.0,1
2917,5,-54.0,1
2918,5,-60.0,1
2919,5,-59.0,1
2920,5,-67.0,0
2921,5,-63.0,0
2922,5,-54.0,1
2923,5,-63.0,1
2924,5,-55.0,1
2925,5,-58.0,1
2926,5,-66.0,1
2927,5,-54.0,1
2928,5,-54.0,1
2929,5,-70.0,0
2930,5,-67.0,0
2931,5,-54.0,1
2932,5,-54.0,1
2933,5,-63.0,1
2934,5,-57.0,1
2935,5,-51.0,1
2936,5,-54.0,1
2937,5,-55.0,1
2938,5,-64.0,1
2939,5,-55.0,1
2940,5,-55.0,1
2941,5,-54.0,1
2942,5,-62.0,1
2943,5,-65.0,1
2944,5,-56.0,1
2945,5,-54.0,1
2946,5,-54.0,1
2947,8,-69.0,0
2948,8,-59.0,1
2949,8,-65.0,1
2950,8,-58.0,1
2951,8,-60.0,1
2952,8,-63.0,1
2953,8,-58.0,1
2954,8,-64.0,1
2955,8,-58.0,1
2956,8,-59.0,1
2957,8,-68.0,0
2958,8,-61.0,1
2959,8,-59.0,1
2960,8,-51.0,1
2961,8,-59.0,1
2962,8,-68.0,0
2963,8,-62.0,1
2964,8,-59.0,1
2965,8,-58.0,1
2966,8,-51.0,1
2967,8,-67.0,1
2968,8,-64.0,1
2969,8,-67.0,1
2970,8,-61.0,1
2971,8,-59.0,1
2972,8,-65.0,0
2973,8,-65.0,0
2974,8,-54.0,0
2975,8,-55.0,0
2976,8,-62.0,1
2977,8,-50.0,1
2978,8,-62.0,1
2979,8,-63.0,1
2980,8,-60.0,1
2981,8,-60.0,1
2982,8,-56.0,1
2983,8,-69.0,0
2984,8,-69.0,0
2985,8,-66.0,0
2986,8,-62.0,0
2987,8,-57.0,1
2988,8,-57.0,1
2989,8,-51.0,1
2990,8,-67.0,1
2991,8,-66.0,1
2992,8,-64.0,1
2993,8,-57.0,1
2994,8,-54.0,1
2995,8,-64.0,1
2996,8,-71.0,0
2997,8,-65.0,0
2998,8,-63.0,1
2999,8,-62.0,1
3000,8,-61.0,1
3001,8,-60.0,1
3002,8,-60.0,1
3003,8,-72.0,0
3004,8,-65.0,1
3005,8,-61.0,1
3006,8,-68.0,1
3007,8,-68.0,1
3008,8,-61.0,1
3009,8,-51.0,1
3010,8,-58.0,1
3011,8,-70.0,1
3012,8,-66.0,1
3013,8,-61.0,1
3014,8,-57.0,1
3015,8,-71.0,0
3016,8,-69.0,0
3017,8,-62.0,0
3018,8,-57.0,1
3019,8,-62.0,1
3020,8,-54.0,1
3021,8,-63.0,1
3022,8,-64.0,1
3023,8,-70.0,1
3024,8,-59.0,1
3025,8,-45.0,1
3026,8,-69.0,0
3027,8,-68.0,0
3028,8,-59.0,0
3029,8,-65.0,1
3030,8,-69.0,1
3031,8,-57.0,1
3032,8,-65.0,1
3033,8,-65.0,1
3034,8,-67.0,1
3035,5,-57.0,1
3036,5,-69.0,1
3037,5,-63.0,1
3038,5,-55.0,1
3039,5,-59.0,1
3040,5,-54.0,1
3041,5,-59.0,1
3042,5,-65.0,1
3043,5,-61.0,1
3044,5,-65.0,0
3045,5,-64.0,0
3046,5,-65.0,0
3047,5,-59.0,1
3048,5,-57.0,1
3049,5,-52.0,1
3050,5,-61.0,1
3051,5,-57.0,1
3052,5,-60.0,1
3053,5,-59.0,1
3054,5,-62.0,1
3055,5,-60.0,1
3056,5,-58.0,1
3057,5,-58.0,1
3058,5,-58.0,1
3059,5,-61.0,1
3060,5,-57.0,1
3061,5,-59.0,1
3062,5,-61.0,1
3063,6,-65.0,0
3064,6,-66.0,0
3065,6,-41.0,1
3066,6,-51.0,1
3067,6,-50.0,1
3068,6,-50.0,1
3069,6,-42.0,1
3070,6,-62.0,1
3071,6,-64.0,1
3072,6,-45.0,1
3073,6,-71.0,0
3074,6,-64.0,0
3075,6,-68.0,0
3076,6,-64.0,0
3077,6,-66.0,0
3078,6,-69.0,0
3079,6,-70.0,0
3080,6,-66.0,0
3081,6,-65.0,0
3082,6,-69.0,1
3083,6,-50.0,1
3084,6,-44.0,1
3085,6,-49.0,1
3086,6,-68.0,1
3087,6,-46.0,1
3088,6,-55.0,1
3089,6,-44.0,1
3090,6,-63.0,1
3091,6,-65.0,0
3092,6,-66.0,0
3093,6,-66.0,0
3094,6,-59.0,0
3095,6,-61.0,0
3096,6,-59.0,0
3097,6,-72.0,0
3098,6,-63.0,0
3099,6,-66.0,0
3100,6,-63.0,0
3101,6,-58.0,0
3102,6,-69.0,0
3103,6,-63.0,0
3104,6,-62.0,0
3105,6,-64.0,0
3106,6,-62.0,0
3107,6,-61.0,0
3108,6,-63.0,0
3109,6,-66.0,0
3110,6,-66.0,0
3111,6,-61.0,0
3112,6,-62.0,0
3113,6,-69.0,0
3114,6,-68.0,0
3115,6,-46.0,1
3116,6,-43.0,1
3117,6,-60.0,1
3118,6,-48.0,1
3119,6,-55.0,1
3120,6,-44.0,1
3121,6,-46.0,1
3122,6,-44.0,1
3123,6,-66.0,1
3124,6,-48.0,1
3125,6,-46.0,1
3126,6,-62.0,1
3127,6,-46.0,1
3128,6,-58.0,0
3129,6,-61.0,0
3130,6,-64.0,0
3131,6,-61.0,0
3132,6,-61.0,0
3133,6,-65.0,0
3134,6,-61.0,0
3135,6,-66.0,0
3136,6,-61.0,0
3137,6,-59.0,0
3138,6,-67.0,0
3139,6,-68.0,0
3140,6,-60.0,0
3141,6,-68.0,0
3142,6,-63.0,0
3143,6,-63.0,0
3144,6,-41.0,1
3145,6,-48.0,1
3146,6,-44.0,1
3147,6,-53.0,1
3148,6,-60.0,1
3149,6,-53.0,1
3150,6,-63.0,1
3151,6,-43.0,1
3152,6,-56.0,1
3153,6,-44.0,1
3154,6,-51.0,1
3155,6,-56.0,1
3156,6,-44.0,1
3157,6,-44.0,1
3158,6,-50.0,1
3159,6,-44.0,1
3160,6,-58.0,0
3161,6,-69.0,0
3162,6,-65.0,0
3163,6,-72.0,0
3164,6,-66.0,0
3165,6,-70.0,0
3166,6,-70.0,0
3167,6,-61.0,0
3168,6,-57.0,0
3169,6,-68.0,0
3170,6,-63.0,0
3171,6,-63.0,0
3172,6,-63.0,0
3173,6,-69.0,0
3174,6,-70.0,0
3175,6,-65.0,0
3176,6,-65.0,0
3177,6,-62.0,0
3178,6,-59.0,0
3179,6,-63.0,0
3180,6,-64.0,0
3181,6,-64.0,0
3182,6,-62.0,0
3183,6,-60.0,0
3184,6,-68.0,0
3185,6,-50.0,0
3186,6,-58.0,0
3187,6,-58.0,1
3188,6,-44.0,1
3189,6,-58.0,1
3190,6,-53.0,1
3191,6,-51.0,1
3192,6,-52.0,1
3193,6,-63.0,1
3194,6,-60.0,1
3195,6,-42.0,1
3196,6,-44.0,1
3197,6,-47.0,1
3198,6,-41.0,1
3199,6,-49.0,1
3200,6,-58.0,1
3201,6,-61.0,1
3202,6,-52.0,1
3203,6,-61.0,0
3204,6,-60.0,0
3205,6,-65.0,0
3206,6,-59.0,0
3207,6,-66.0,0
3208,6,-59.0,0
3209,6,-62.0,0
3210,6,-65.0,0
3211,6,-72.0,0
3212,6,-63.0,0
3213,6,-67.0,0
3214,6,-54.0,1
3215,6,-43.0,1
3216,6,-55.0,1
3217,6,-57.0,1
3218,6,-62.0,1
3219,6,-65.0,1
3220,6,-66.0,1
3221,6,-66.0,1
3222,6,-63.0,1
3223,6,-46.0,1
3224,6,-59.0,0
3225,6,-57.0,0
3226,6,-64.0,0
3227,6,-59.0,0
3228,6,-58.0,0
3229,6,-61.0,0
3230,6,-68.0,0
3231,6,-64.0,0
3232,6,-59.0,0
3233,6,-64.0,0
3234,6,-61.0,0
3235,6,-60.0,1
3236,6,-55.0,1
3237,6,-51.0,1
3238,6,-63.0,1
3239,6,-66.0,1
3240,6,-49.0,1
3241,6,-59.0,1
3242,6,-58.0,1
3243,6,-50.0,1
3244,6,-44.0,1
3245,6,-61.0,0
3246,6,-62.0,0
3247,6,-59.0,0
3248,6,-67.0,0
3249,6,-60.0,0
3250,6,-63.0,0
3251,6,-68.0,0
3252,6,-61.0,0
3253,6,-63.0,0
3254,6,-69.0,0
3255,6,-59.0,0
3256,6,-58.0,0
3257,6,-57.0,0
3258,6,-59.0,0
3259,6,-60.0,0
3260,6,-67.0,0
3261,6,-64.0,0
3262,6,-59.0,1
3263,6,-59.0,1
3264,6,-41.0,1
3265,6,-65.0,1
3266,6,-45.0,1
3267,6,-46.0,1
3268,6,-64.0,1
3269,6,-60.0,1
3270,6,-47.0,1
3271,6,-64.0,1
3272,6,-62.0,1
3273,6,-65.0,1
3274,6,-59.0,1
3275,6,-58.0,1
3276,6,-58.0,1
3277,6,-64.0,1
3278,6,-59.0,1
3279,6,-58.0,0
3280,6,-60.0,0
3281,6,-55.0,0
3282,6,-58.0,0
3283,6,-69.0,0
3284,6,-65.0,0
3285,6,-65.0,0
3286,6,-56.0,0
3287,6,-70.0,0
3288,6,-65.0,0
3289,6,-44.0,1
3290,6,-38.0,1
3291,6,-47.0,1
3292,6,-46.0,1
3293,6,-56.0,1
3294,6,-62.0,1
3295,6,-61.0,1
3296,6,-62.0,1
3297,6,-59.0,1
3298,6,-67.0,1
3299,6,-59.0,1
3300,6,-54.0,1
3301,6,-59.0,1
3302,6,-59.0,1
3303,6,-63.0,1
3304,6,-62.0,1
3305,6,-64.0,1
3306,6,-66.0,1
3307,6,-67.0,1
3308,6,-58.0,1
3309,6,-68.0,0
3310,6,-69.0,0
3311,6,-62.0,0
3312,6,-64.0,0
3313,6,-71.0,0
3314,6,-70.0,0
3315,6,-57.0,0
3316,6,-62.0,0
3317,6,-62.0,0
3318,6,-58.0,0
3319,6,-61.0,0
3320,6,-65.0,0
3321,6,-63.0,0
3322,6,-66.0,0
3323,6,-64.0,0
3324,6,-62.0,0
3325,6,-60.0,0
3326,6,-67.0,0
3327,6,-71.0,0
3328,6,-62.0,0
3329,6,-53.0,0
3330,6,-46.0,0
3331,6,-68.0,0
3332,6,-65.0,1
3333,6,-44.0,1
3334,6,-64.0,1
3335,6,-57.0,1
3336,6,-42.0,1
3337,6,-60.0,1
3338,6,-62.0,1
3339,6,-60.0,1
3340,6,-57.0,1
3341,6,-52.0,1
3342,6,-42.0,1
3343,6,-56.0,1
3344,6,-53.0,1
3345,6,-57.0,1
3346,6,-63.0,1
3347,6,-65.0,1
3348,6,-58.0,1
3349,6,-64.0,1
3350,6,-63.0,0
3351,6,-59.0,0
3352,6,-61.0,0
3353,6,-62.0,0
3354,6,-67.0,0
3355,6,-60.0,0
3356,6,-62.0,0
3357,6,-64.0,1
3358,6,-45.0,1
3359,6,-51.0,1
3360,6,-61.0,1
3361,6,-66.0,1
3362,6,-52.0,1
3363,6,-47.0,1
3364,6,-67.0,1
3365,6,-67.0,0
3366,6,-61.0,0
3367,6,-60.0,0
3368,6,-63.0,0
3369,6,-66.0,0
3370,6,-59.0,0
3371,6,-54.0,0
3372,6,-55.0,0
3373,6,-54.0,0
3374,6,-54.0,0
3375,6,-66.0,0
3376,6,-68.0,1
3377,6,-56.0,1
3378,6,-41.0,1
3379,6,-56.0,1
3380,6,-64.0,1
3381,6,-68.0,1
3382,6,-59.0,1
3383,6,-44.0,1
3384,6,-48.0,1
3385,6,-67.0,0
3386,6,-68.0,0
3387,6,-62.0,0
3388,6,-62.0,0
3389,6,-63.0,0
3390,6,-67.0,0
3391,6,-69.0,0
3392,6,-66.0,0
3393,6,-66.0,0
3394,6,-66.0,0
3395,6,-66.0,0
3396,6,-68.0,0
3397,6,-68.0,0
3398,6,-56.0,0
3399,6,-58.0,0
3400,6,-67.0,0
3401,6,-52.0,0
3402,6,-55.0,0
3403,6,-55.0,0
3404,6,-64.0,0
3405,6,-60.0,1
3406,6,-65.0,1
3407,6,-44.0,1
3408,6,-65.0,1
3409,6,-52.0,1
3410,6,-43.0,1
3411,6,-55.0,1
3412,6,-57.0,1
3413,6,-55.0,1
3414,6,-66.0,1
3415,6,-67.0,1
3416,6,-69.0,1
3417,6,-64.0,1
3418,6,-44.0,1
3419,6,-45.0,1
3420,6,-52.0,1
3421,6,-67.0,1
3422,6,-52.0,1
3423,6,-60.0,0
3424,6,-62.0,0
3425,6,-58.0,0
3426,6,-63.0,0
3427,6,-66.0,0
3428,6,-61.0,0
3429,6,-71.0,0
3430,6,-68.0,0
3431,6,-71.0,0
3432,6,-63.0,0
3433,6,-64.0,0
3434,6,-63.0,0
3435,6,-67.0,0
3436,6,-62.0,0
3437,6,-62.0,0
3438,6,-42.0,1
3439,6,-52.0,1
3440,6,-52.0,1
3441,6,-58.0,1
3442,6,-68.0,1
3443,6,-68.0,1
3444,6,-60.0,1
3445,6,-56.0,1
3446,6,-56.0,1
3447,6,-56.0,1
3448,6,-47.0,1
3449,6,-42.0,1
3450,6,-57.0,1
3451,6,-45.0,1
3452,6,-66.0,1
3453,6,-66.0,1
3454,6,-70.0,1
3455,6,-52.0,1
3456,6,-64.0,1
3457,6,-63.0,1
3458,6,-45.0,1
3459,6,-51.0,1
3460,6,-67.0,0
3461,6,-68.0,0
3462,6,-67.0,0
3463,6,-65.0,0
3464,6,-68.0,0
3465,6,-69.0,0
3466,6,-68.0,0
3467,6,-64.0,0
3468,6,-58.0,0
3469,6,-64.0,0
3470,6,-66.0,0
3471,6,-68.0,0
3472,6,-55.0,0
3473,6,-64.0,0
3474,6,-59.0,0
3475,6,-57.0,0
3476,6,-66.0,0
3477,6,-54.0,0
3478,6,-52.0,0
3479,6,-61.0,0
3480,6,-44.0,0
3481,6,-44.0,0
3482,6,-40.0,0
3483,6,-65.0,1
3484,6,-56.0,1
3485,6,-42.0,1
3486,6,-44.0,1
3487,6,-55.0,1
3488,6,-43.0,1
3489,6,-59.0,1
3490,6,-51.0,1
3491,6,-46.0,1
3492,6,-71.0,1
3493,6,-45.0,1
3494,6,-51.0,1
3495,6,-66.0,1
3496,6,-63.0,1
3497,6,-64.0,0
3498,6,-60.0,0
3499,6,-71.0,0
3500,6,-70.0,0
3501,8,-65.0,0
3502,8,-65.0,0
3503,8,-63.0,0
3504,8,-57.0,1
3505,8,-60.0,1
3506,8,-51.0,1
3507,8,-52.0,1
3508,8,-57.0,1
3509,8,-59.0,1
3510,8,-62.0,1
3511,8,-59.0,1
3512,8,-55.0,1
3513,8,-55.0,1
3514,8,-59.0,1
3515,8,-66.0,0
3516,8,-65.0,0
3517,8,-65.0,0
3518,8,-53.0,1
3519,8,-58.0,1
3520,8,-58.0,1
3521,8,-61.0,1
3522,8,-58.0,1
3523,8,-57.0,1
3524,8,-65.0,0
3525,8,-67.0,0
3526,8,-67.0,0
3527,8,-62.0,0
3528,8,-65.0,1
3529,8,-59.0,1
3530,8,-59.0,1
3531,8,-63.0,1
3532,8,-65.0,1
3533,8,-59.0,1
3534,8,-54.0,1
3535,8,-61.0,1
3536,8,-59.0,1
3537,8,-69.0,1
3538,8,-52.0,1
3539,8,-68.0,0
3540,8,-63.0,0
3541,8,-63.0,1
3542,8,-60.0,1
3543,8,-61.0,1
3544,8,-66.0,1
3545,8,-66.0,1
3546,8,-58.0,1
3547,8,-57.0,1
3548,8,-59.0,1
3549,8,-59.0,1
3550,8,-59.0,0
3551,8,-46.0,0
3552,8,-78.0,0
3553,8,-57.0,1
3554,8,-68.0,1
3555,8,-59.0,1
3556,8,-67.0,1
3557,8,-64.0,1
3558,8,-53.0,1
3559,8,-55.0,1
3560,8,-62.0,1
3561,8,-58.0,1
3562,8,-56.0,1
3563,8,-70.0,0
3564,8,-68.0,0
3565,8,-67.0,0
3566,8,-71.0,1
3567,8,-59.0,1
3568,8,-67.0,1
3569,8,-69.0,0
3570,8,-61.0,1
3571,8,-61.0,1
3572,8,-63.0,1
3573,8,-68.0,0
3574,8,-58.0,1
3575,8,-65.0,1
3576,8,-56.0,1
3577,8,-70.0,1
3578,8,-68.0,1
3579,8,-71.0,1
3580,8,-61.0,1
3581,8,-61.0,1
3582,8,-62.0,0
3583,8,-64.0,1
3584,8,-61.0,1
3585,8,-67.0,1
3586,8,-60.0,1
3587,8,-67.0,0
3588,8,-55.0,1
3589,8,-53.0,1
3590,8,-56.0,1
3591,8,-61.0,1
3592,8,-55.0,1
3593,8,-56.0,1
3594,8,-60.0,1
3595,8,-60.0,1
3596,8,-55.0,1
3597,8,-60.0,1
3598,8,-68.0,0
3599,8,-69.0,0
3600,8,-58.0,1
3601,8,-59.0,1
3602,8,-55.0,1
3603,8,-67.0,1
3604,8,-66.0,1
3605,8,-59.0,1
3606,8,-53.0,1
3607,8,-60.0,1
3608,8,-60.0,1
3609,8,-63.0,1
3610,8,-60.0,1
3611,8,-59.0,1
3612,8,-58.0,1
3613,8,-55.0,1
3614,8,-60.0,0
3615,8,-60.0,1
3616,8,-52.0,1
3617,8,-59.0,1
3618,8,-57.0,1
3619,8,-58.0,1
3620,8,-63.0,1
3621,8,-59.0,1
3622,8,-60.0,1
3623,8,-54.0,0
3624,8,-54.0,0
3625,8,-55.0,0
3626,8,-65.0,1
3627,8,-59.0,1
3628,8,-63.0,1
3629,8,-62.0,1
3630,8,-60.0,1
3631,8,-64.0,1
3632,8,-56.0,1
3633,8,-57.0,1
3634,0,-66.0,0
3635,0,-68.0,0
3636,0,-60.0,1
3637,0,-55.0,1
3638,0,-63.0,1
3639,0,-64.0,1
3640,0,-65.0,1
3641,0,-54.0,1
3642,0,-65.0,1
3643,0,-50.0,1
3644,0,-59.0,1
3645,0,-52.0,1
3646,0,-49.0,1
3647,0,-56.0,1
3648,0,-51.0,1
3649,0,-55.0,1
3650,0,-52.0,1
3651,0,-52.0,1
3652,0,-61.0,1
3653,0,-56.0,1
3654,0,-66.0,0
3655,0,-65.0,0
3656,0,-63.0,0
3657,0,-65.0,0
3658,0,-68.0,0
3659,0,-64.0,0
3660,0,-69.0,0
3661,0,-65.0,1
3662,0,-58.0,1
3663,0,-63.0,1
3664,0,-62.0,1
3665,0,-55.0,1
3666,0,-60.0,1
3667,0,-51.0,1
3668,0,-60.0,1
3669,0,-62.0,1
3670,0,-60.0,1
3671,0,-52.0,1
3672,0,-48.0,1
3673,0,-57.0,1
3674,0,-59.0,1
3675,0,-55.0,1
3676,0,-67.0,0
3677,0,-63.0,1
3678,0,-57.0,1
3679,0,-60.0,1
3680,0,-54.0,1
3681,0,-48.0,1
3682,0,-62.0,1
3683,0,-52.0,1
3684,0,-52.0,1
3685,0,-66.0,1
3686,0,-57.0,1
3687,0,-48.0,1
3688,0,-53.0,1
3689,0,-63.0,1
3690,0,-48.0,1
3691,0,-66.0,0
3692,0,-66.0,0
3693,0,-64.0,1
3694,0,-54.0,1
3695,0,-60.0,1
3696,0,-56.0,1
3697,0,-57.0,1
3698,0,-52.0,1
3699,0,-47.0,1
3700,0,-52.0,1
3701,0,-48.0,1
3702,0,-55.0,1
3703,0,-54.0,1
3704,0,-47.0,1
3705,0,-61.0,1
3706,0,-62.0,0
3707,0,-67.0,0
3708,0,-60.0,0
3709,0,-66.0,0
3710,0,-56.0,0
3711,6,-58.0,1
3712,6,-53.0,1
3713,6,-50.0,1
3714,6,-55.0,1
3715,6,-64.0,1
3716,6,-60.0,1
3717,6,-48.0,1
3718,6,-64.0,0
3719,6,-63.0,0
3720,6,-61.0,0
3721,6,-60.0,0
3722,6,-61.0,0
3723,6,-61.0,0
3724,6,-61.0,1
3725,6,-63.0,1
3726,6,-51.0,1
3727,6,-50.0,1
3728,6,-47.0,1
3729,6,-70.0,1
3730,6,-72.0,0
3731,6,-69.0,0
3732,6,-53.0,1
3733,6,-68.0,1
3734,6,-48.0,1
3735,6,-49.0,1
3736,6,-55.0,1
3737,6,-62.0,1
3738,6,-53.0,1
3739,6,-55.0,1
3740,6,-52.0,1
3741,6,-58.0,1
3742,6,-65.0,1
3743,6,-64.0,1
3744,6,-56.0,1
3745,6,-52.0,1
3746,6,-52.0,1
3747,6,-54.0,1
3748,6,-59.0,1
3749,6,-51.0,1
3750,6,-69.0,1
3751,6,-56.0,1
3752,6,-51.0,1
3753,6,-66.0,1
3754,6,-54.0,1
3755,6,-63.0,1
3756,6,-57.0,1
3757,6,-53.0,1
3758,6,-67.0,0
3759,6,-59.0,0
3760,6,-66.0,0
3761,6,-68.0,0
3762,6,-63.0,0
3763,6,-49.0,1
3764,6,-61.0,1
3765,6,-55.0,1
3766,6,-54.0,1
3767,6,-63.0,1
3768,6,-47.0,1
3769,6,-55.0,1
3770,6,-51.0,1
3771,6,-60.0,1
3772,6,-55.0,1
3773,6,-52.0,1
3774,6,-58.0,1
3775,6,-48.0,1
3776,6,-47.0,1
3777,6,-66.0,1
3778,6,-59.0,1
3779,6,-54.0,1
3780,6,-69.0,0
3781,6,-65.0,0
3782,6,-65.0,0
3783,6,-50.0,1
3784,6,-47.0,1
3785,6,-46.0,1
3786,6,-50.0,1
3787,6,-48.0,1
3788,6,-54.0,1
3789,6,-66.0,0
3790,6,-59.0,0
3791,6,-70.0,0
3792,6,-66.0,0
3793,6,-65.0,0
3794,6,-67.0,0
3795,6,-63.0,0
3796,6,-65.0,0
3797,6,-64.0,0
3798,6,-66.0,0
3799,6,-65.0,0
3800,6,-65.0,0
3801,6,-46.0,1
3802,6,-50.0,1
3803,6,-44.0,1
3804,6,-71.0,1
3805,6,-49.0,1
3806,6,-47.0,1
3807,6,-59.0,1
3808,6,-53.0,1
3809,6,-46.0,1
3810,6,-60.0,1
3811,6,-51.0,1
3812,6,-50.0,1
3813,6,-47.0,1
3814,6,-65.0,0
3815,6,-64.0,0
3816,6,-61.0,0
3817,6,-64.0,0
3818,6,-70.0,0
3819,6,-71.0,0
3820,6,-60.0,1
3821,6,-44.0,1
3822,6,-54.0,1
3823,6,-45.0,1
3824,6,-51.0,1
3825,6,-57.0,1
3826,6,-52.0,1
3827,6,-45.0,1
3828,6,-62.0,1
3829,6,-60.0,1
3830,6,-50.0,1
3831,6,-47.0,1
3832,6,-49.0,1
3833,6,-50.0,1
3834,6,-61.0,1
3835,6,-67.0,0
3836,6,-65.0,0
3837,6,-69.0,0
3838,6,-67.0,0
3839,6,-64.0,0
3840,6,-64.0,0
3841,6,-64.0,0
3842,6,-64.0,0
3843,6,-66.0,0
3844,6,-64.0,1
3845,6,-67.0,1
3846,6,-59.0,1
3847,6,-52.0,1
3848,6,-55.0,1
3849,6,-59.0,1
3850,6,-50.0,1
3851,6,-48.0,1
3852,6,-60.0,1
3853,6,-44.0,1
3854,6,-46.0,1
3855,6,-67.0,0
3856,6,-64.0,0
3857,6,-61.0,1
3858,6,-67.0,1
3859,6,-55.0,1
3860,6,-52.0,1
3861,6,-51.0,1
3862,6,-61.0,0
3863,6,-60.0,0
3864,6,-62.0,0
3865,6,-60.0,0
3866,6,-61.0,0
3867,6,-64.0,1
3868,6,-60.0,1
3869,6,-50.0,1
3870,6,-60.0,1
3871,6,-54.0,1
3872,6,-42.0,1
3873,6,-53.0,1
3874,6,-62.0,0
3875,6,-63.0,0
3876,6,-72.0,0
3877,6,-59.0,0
3878,6,-61.0,0
3879,6,-56.0,0
3880,6,-42.0,1
3881,6,-50.0,1
3882,6,-62.0,1
3883,6,-61.0,1
3884,6,-52.0,1
3885,6,-53.0,1
3886,6,-60.0,1
3887,6,-51.0,1
3888,6,-58.0,1
3889,6,-64.0,1
3890,6,-44.0,1
3891,6,-50.0,1
3892,6,-60.0,1
3893,6,-52.0,1
3894,6,-50.0,1
3895,6,-51.0,1
3896,6,-66.0,0
3897,6,-62.0,0
3898,6,-61.0,0
3899,6,-56.0,0
3900,6,-62.0,0
3901,6,-62.0,0
3902,6,-65.0,1
3903,6,-58.0,1
3904,6,-55.0,1
3905,6,-51.0,1
3906,6,-51.0,1
3907,6,-54.0,1
3908,6,-48.0,1
3909,6,-61.0,1
3910,6,-45.0,1
3911,6,-53.0,1
3912,6,-45.0,1
3913,6,-49.0,1
3914,6,-63.0,1
3915,6,-66.0,1
3916,6,-60.0,1
3917,6,-64.0,1
3918,6,-67.0,1
3919,6,-58.0,1
3920,6,-48.0,1
3921,6,-55.0,1
3922,6,-68.0,0
3923,6,-50.0,1
3924,6,-54.0,1
3925,6,-54.0,1
3926,6,-65.0,1
3927,6,-53.0,1
3928,6,-59.0,1
3929,6,-68.0,0
3930,6,-72.0,0
3931,6,-65.0,1
3932,6,-61.0,1
3933,6,-51.0,1
3934,6,-62.0,1
3935,6,-67.0,1
3936,6,-63.0,1
3937,6,-65.0,1
3938,6,-67.0,1
3939,6,-64.0,1
3940,6,-69.0,0
3941,6,-64.0,0
3942,6,-67.0,0
3943,6,-51.0,1
3944,6,-60.0,1
3945,6,-69.0,1
3946,6,-62.0,1
3947,6,-68.0,1
3948,6,-55.0,1
3949,6,-49.0,1
3950,6,-63.0,1
3951,6,-60.0,1
3952,6,-65.0,1
3953,6,-67.0,1
3954,6,-64.0,1
3955,6,-66.0,0
3956,6,-51.0,1
3957,6,-55.0,1
3958,6,-47.0,1
3959,6,-68.0,1
3960,6,-62.0,1
3961,6,-61.0,1
3962,6,-64.0,1
3963,6,-60.0,1
3964,6,-67.0,1
3965,6,-59.0,1
3966,6,-58.0,1
3967,6,-44.0,1
3968,6,-46.0,1
3969,6,-66.0,0
3970,6,-66.0,0
3971,6,-65.0,0
3972,6,-64.0,0
3973,6,-65.0,0
3974,6,-65.0,0
3975,6,-67.0,0
3976,6,-65.0,0
3977,6,-67.0,0
3978,6,-66.0,0
3979,6,-52.0,1
3980,6,-63.0,1
3981,6,-44.0,1
3982,6,-58.0,1
3983,6,-45.0,1
3984,6,-64.0,0
3985,6,-69.0,0
3986,6,-66.0,0
3987,6,-65.0,0
3988,6,-66.0,0
3989,6,-64.0,0
3990,6,-65.0,0
3991,6,-64.0,0
3992,6,-65.0,0
3993,6,-69.0,0
3994,6,-64.0,1
3995,6,-43.0,1
3996,6,-63.0,1
3997,6,-52.0,1
3998,6,-59.0,1
3999,6,-47.0,1
4000,6,-64.0,1
4001,6,-63.0,1
4002,6,-64.0,1
4003,6,-62.0,1
4004,6,-66.0,1
4005,6,-52.0,1
4006,6,-62.0,1
4007,6,-52.0,1
4008,6,-64.0,0
4009,6,-58.0,1
4010,6,-62.0,1
4011,6,-43.0,1
4012,6,-60.0,1
4013,6,-50.0,1
4014,6,-51.0,1
4015,6,-65.0,1
4016,6,-66.0,1
4017,6,-53.0,1
4018,6,-66.0,1
4019,6,-63.0,1
4020,6,-73.0,1
4021,6,-62.0,1
4022,6,-53.0,1
4023,6,-71.0,0
4024,6,-69.0,0
4025,6,-69.0,0
4026,6,-65.0,0
4027,6,-67.0,0
4028,6,-65.0,0
4029,6,-66.0,0
4030,6,-69.0,0
4031,6,-65.0,0
4032,6,-53.0,0
4033,6,-69.0,1
4034,6,-61.0,1
4035,6,-45.0,1
4036,6,-58.0,1
4037,6,-48.0,1
4038,6,-63.0,1
4039,6,-64.0,1
4040,6,-53.0,1
4041,6,-58.0,1
4042,6,-57.0,1
4043,6,-55.0,1
4044,6,-60.0,1
4045,6,-72.0,1
4046,6,-71.0,0
4047,6,-66.0,0
4048,6,-57.0,1
4049,6,-43.0,1
4050,6,-39.0,1
4051,6,-45.0,1
4052,6,-55.0,1
4053,6,-40.0,1
4054,6,-65.0,1
4055,6,-53.0,1
4056,6,-66.0,1
4057,6,-42.0,1
4058,6,-66.0,0
4059,6,-65.0,0
4060,6,-61.0,0
4061,6,-60.0,0
